puzzle_id,num_words,connection_type,connection_complexity,word_rarity,word_rarity_value,semantic_distance,word_list,timestamp,time_of_day,hints_used,num_players,completions,completion_rate,avg_solve_time,min_solve_time,max_solve_time,median_solve_time,std_solve_time,q1_solve_time,q3_solve_time,difficulty,attempt_count,time_before_first_attempt,hover_count,abandonment_rate,competitiveness_score,frustration_score,satisfaction_score,learning_value,engagement_score,replayability_score,avg_attempts_before_success
P0885,7,begins_with,2,rare,8,8.76,"furniture, elements, foods",2025-03-22 06:26:38.675268,6,3,62,46,75.0,109.17,34.43,160.78,109.11,21.08,97.4,121.7,hard,1,8.49,14,0.0,10.13,5.21,6.62,1.78,6.88,5.66,1.0
P0886,6,same_category,1,somewhat_common,4,5.86,"emotions, professions, furniture",2025-03-30 15:23:38.676262,15,1,22,19,87.5,73.78,33.28,102.64,77.72,15.69,65.78,83.32,medium,2,7.75,6,0.0,9.87,9.12,2.33,1.81,5.77,4.68,1.38
P0887,5,begins_with,2,very_rare,10,4.93,"emotions, foods, weather",2025-03-16 04:57:38.676855,4,1,69,48,70.0,102.24,44.9,161.5,100.09,24.05,87.15,118.91,hard,2,15.06,14,0.0,3.58,3.21,7.36,8.98,6.48,9.75,1.43
P0888,8,metaphorical_relation,9,common,2,1.6,"foods, vehicles, furniture",2025-03-27 08:13:38.677873,8,3,54,39,72.5,75.79,43.0,126.09,75.73,15.87,65.87,81.69,medium,4,7.05,12,0.0,2.92,9.4,1.34,1.77,3.08,6.27,3.63
P0889,10,compound_words,7,somewhat_common,4,8.98,"body_parts, emotions, vehicles",2025-03-23 03:09:38.678783,3,3,58,42,72.5,120.79,40.03,202.49,119.64,28.14,103.69,138.64,hard,2,5.0,18,0.0,3.5,4.98,6.25,3.73,5.12,5.7,1.96
P0890,4,multiple_rules,10,rare,8,4.36,"clothing, professions, countries",2025-03-21 16:34:38.679710,16,2,85,46,55.0,99.77,52.25,159.14,98.08,20.93,86.97,112.19,hard,7,7.27,4,0.0,10.97,4.78,5.78,10.76,8.28,4.0,1.81
P0891,8,syllable_count,4,extremely_rare,12,5.89,"foods, vehicles, sports",2025-03-27 08:29:38.680900,8,1,23,13,60.0,126.98,69.69,184.83,124.05,22.32,115.74,137.8,hard,3,10.19,13,0.0,6.27,4.09,6.81,3.42,5.81,2.03,1.82
P0892,6,compound_words,7,very_common,1,6.15,"instruments, body_parts, vehicles",2025-03-30 04:05:38.681546,4,2,90,72,80.0,101.87,45.99,156.57,98.69,23.51,83.21,122.83,hard,5,10.55,7,0.0,7.65,11.09,1.0,6.08,5.41,4.27,2.75
P0893,7,homophones,6,somewhat_common,4,6.53,"emotions, weather, animals",2025-04-08 06:09:38.682738,6,2,82,61,75.0,110.91,44.72,172.88,111.93,23.79,98.29,124.05,hard,1,5.5,7,0.0,9.71,8.01,2.93,3.92,6.07,5.88,1.0
P0894,6,ends_with,3,rare,8,6.98,"instruments, colors, furniture",2025-04-05 09:58:38.683872,9,2,21,15,72.5,95.31,73.1,121.38,94.83,13.37,84.99,106.67,hard,2,13.73,16,0.0,8.09,2.47,7.93,8.37,7.93,10.86,1.23
P0895,4,letter_pattern,5,common,2,9.92,"body_parts, emotions, colors",2025-03-19 09:20:38.684548,9,0,20,16,82.5,117.67,88.23,145.59,121.96,17.81,98.86,133.28,hard,1,16.62,6,0.0,1.12,2.31,9.58,9.97,6.85,3.57,1.0
P0896,6,anagrams,9,somewhat_common,4,9.34,"emotions, professions, sports",2025-03-16 18:38:38.685137,18,0,54,36,67.5,144.35,63.96,232.32,140.09,33.42,121.85,162.76,hard,6,7.01,11,0.0,4.67,4.82,6.78,5.47,5.88,7.81,4.67
P0897,9,same_category,1,rare,8,8.6,"elements, body_parts, furniture",2025-03-14 16:48:38.685970,16,0,63,48,77.5,135.8,79.81,190.36,135.37,25.07,116.87,152.39,hard,2,12.16,9,0.0,2.62,7.01,4.97,4.58,4.74,3.75,1.43
P0898,3,anagrams,9,very_common,1,7.02,"fruits, clothing, elements",2025-03-30 22:25:38.686909,22,0,21,15,75.0,105.0,65.55,132.03,107.13,18.44,94.59,119.81,hard,4,17.94,6,0.0,1.63,6.82,4.04,2.46,3.69,5.45,1.87
P0899,6,same_category,1,uncommon,6,5.88,"sports, professions, emotions",2025-03-28 23:31:38.687544,23,2,98,80,82.5,93.25,44.55,143.21,92.42,22.22,78.75,107.08,hard,1,14.5,9,0.0,4.6,8.62,2.16,2.46,4.17,6.15,1.0
P0900,6,rhyming_words,7,extremely_rare,12,7.93,"fruits, animals, colors",2025-03-20 18:37:38.688830,18,0,93,48,52.5,149.51,68.97,222.85,150.72,30.46,134.9,168.17,hard,1,7.06,17,0.0,5.77,8.92,1.6,3.79,4.02,2.44,1.0
P0901,3,multiple_rules,10,uncommon,6,7.3,"emotions, elements, sports",2025-03-23 08:12:38.690048,8,2,24,14,60.0,105.8,59.63,162.71,103.08,24.68,96.02,121.15,hard,6,6.0,5,0.0,9.7,6.9,4.57,3.8,6.24,7.49,5.41
P0902,5,multiple_rules,10,very_rare,10,2.43,"professions, fruits, animals",2025-04-02 20:34:38.690677,20,2,83,41,50.0,101.25,63.04,165.86,99.15,19.71,88.93,115.97,hard,1,16.47,5,0.0,8.58,4.32,6.25,10.04,7.46,4.19,1.0
P0903,8,begins_with,2,extremely_rare,12,8.1,"clothing, sports, colors",2025-03-19 08:32:38.691813,8,0,20,13,65.0,142.66,68.69,192.13,151.86,33.04,117.96,160.28,hard,2,17.22,14,0.0,8.12,1.43,9.55,2.06,7.01,4.63,1.95
P0904,8,conceptual_relation,8,uncommon,6,9.7,"colors, sports, instruments",2025-03-31 00:58:38.692423,0,3,67,43,65.0,114.49,44.27,170.94,117.58,25.16,101.86,132.72,hard,5,16.11,15,0.0,4.92,6.28,3.84,1.91,4.31,3.4,3.01
P0905,8,multiple_rules,10,very_rare,10,6.74,"body_parts, foods, instruments",2025-03-26 12:02:38.693543,12,3,47,23,50.0,118.7,53.42,159.33,122.42,23.26,106.11,135.92,hard,8,9.85,13,0.0,9.43,8.36,1.81,7.03,5.78,1.15,2.59
P0906,4,letter_pattern,5,somewhat_common,4,9.14,"colors, vehicles, countries",2025-04-10 22:01:38.694515,22,0,93,72,77.5,121.26,72.22,194.17,121.54,24.11,105.0,135.65,hard,3,16.68,12,0.0,8.78,8.11,3.09,4.24,5.96,8.65,2.16
P0907,4,antonym_groups,6,extremely_rare,12,5.7,"elements, countries, weather",2025-03-21 05:23:38.696115,5,3,94,51,55.0,109.46,60.04,183.16,107.06,24.52,92.94,127.12,hard,2,9.81,9,0.0,6.62,1.17,9.82,6.34,7.3,4.97,1.36
P0908,7,anagrams,9,extremely_rare,12,3.33,"colors, fruits, animals",2025-03-20 12:11:38.697408,12,2,53,26,50.0,107.81,54.64,151.77,106.35,21.38,97.74,123.64,hard,3,13.35,20,0.0,3.37,6.81,4.25,3.84,4.05,6.73,2.26
P0909,3,letter_pattern,5,common,2,2.29,"emotions, fruits, colors",2025-03-12 06:48:38.698306,6,0,72,59,82.5,78.63,27.08,117.42,78.01,16.97,67.15,88.89,medium,1,9.65,8,0.0,4.49,9.55,2.38,7.29,5.17,3.72,1.0
P0910,6,anagrams,9,uncommon,6,6.03,"vehicles, weather, professions",2025-03-13 23:50:38.699301,23,2,97,60,62.5,114.87,58.65,165.0,113.01,23.56,99.47,132.81,hard,7,14.69,8,0.0,7.08,4.89,5.86,10.24,7.18,5.55,1.45
P0911,3,begins_with,2,very_common,1,6.14,"weather, instruments, countries",2025-03-26 03:03:38.700576,3,1,35,32,92.5,79.39,42.97,116.95,81.46,16.88,69.86,89.96,medium,1,5.04,9,0.0,8.54,5.67,5.63,6.65,7.43,9.07,1.0
P0912,9,letter_pattern,5,uncommon,6,4.71,"elements, countries, body_parts",2025-03-17 16:45:38.701308,16,0,61,44,72.5,119.57,74.65,175.57,121.47,21.16,103.48,132.31,hard,2,7.58,9,0.0,4.71,3.29,8.7,7.75,7.02,6.76,1.16
P0913,6,compound_words,7,very_rare,10,2.52,"professions, furniture, instruments",2025-03-19 16:13:38.702231,16,2,55,31,57.5,90.2,37.62,135.79,91.24,20.45,77.02,105.61,hard,2,8.93,15,0.0,6.21,7.72,3.07,1.09,4.15,4.5,1.22
P0914,6,multiple_rules,10,extremely_rare,12,5.45,"fruits, foods, clothing",2025-03-21 21:42:38.703125,21,1,45,22,50.0,128.65,44.93,203.45,130.64,33.89,109.29,155.0,hard,3,16.61,11,0.0,2.76,10.82,1.0,1.03,2.33,1.22,2.88
P0915,7,compound_words,7,uncommon,6,2.56,"vehicles, elements, animals",2025-04-04 07:03:38.703924,7,1,98,66,67.5,96.03,34.37,178.19,95.51,21.94,80.76,108.17,hard,4,13.97,15,1.02,8.22,6.01,4.58,4.2,6.03,4.23,2.76
P0916,7,letter_pattern,5,very_common,1,5.23,"elements, furniture, vehicles",2025-03-19 02:53:38.705221,2,0,38,32,85.0,112.03,74.47,166.39,111.71,22.44,98.86,122.69,hard,1,15.88,18,0.0,8.63,5.66,4.75,8.76,7.47,11.08,1.0
P0917,8,antonym_groups,6,extremely_rare,12,7.3,"weather, instruments, animals",2025-03-27 18:49:38.705935,18,0,65,35,55.0,151.98,83.81,240.91,147.32,33.12,127.77,167.53,hard,2,9.04,8,0.0,8.6,3.74,7.57,4.88,6.93,5.61,1.29
P0918,5,begins_with,2,uncommon,6,5.08,"clothing, animals, sports",2025-03-22 17:29:38.706887,17,2,77,61,80.0,81.53,40.77,126.17,79.33,16.91,70.52,93.99,hard,1,18.45,9,0.0,8.38,4.82,6.23,4.65,6.92,1.07,1.0
P0919,3,rhyming_words,7,rare,8,8.32,"clothing, instruments, sports",2025-03-11 02:03:38.708073,2,2,41,25,62.5,117.11,67.46,157.45,118.09,20.66,101.71,132.6,hard,2,7.46,4,0.0,11.74,3.36,7.65,6.15,8.3,3.25,1.91
P0920,6,conceptual_relation,8,extremely_rare,12,6.57,"fruits, weather, professions",2025-03-19 15:23:38.708835,15,3,44,22,50.0,100.25,58.77,142.27,100.95,21.36,80.66,115.51,hard,1,5.77,13,0.0,4.54,8.37,3.3,6.7,4.69,7.59,1.0
P0921,6,begins_with,2,very_common,1,8.71,"instruments, weather, foods",2025-03-14 12:35:38.709648,12,2,21,19,92.5,79.39,46.75,125.68,82.62,20.05,64.18,87.2,medium,1,17.08,15,0.0,10.33,4.26,7.25,2.82,7.69,7.17,1.0
P0922,4,antonym_groups,6,uncommon,6,8.18,"sports, fruits, clothing",2025-03-13 16:50:38.710289,16,0,84,58,70.0,123.49,54.85,187.05,124.79,25.99,106.26,141.53,hard,1,7.17,9,0.0,10.53,7.35,3.27,9.45,7.43,3.64,1.0
P0923,9,letter_pattern,5,uncommon,6,9.63,"countries, foods, body_parts",2025-04-03 19:03:38.711409,19,2,63,45,72.5,118.69,59.01,194.91,119.53,27.8,100.99,138.09,hard,2,12.72,10,0.0,9.1,2.22,9.21,6.1,8.17,7.7,1.63
P0924,4,homophones,6,rare,8,5.66,"fruits, countries, weather",2025-03-24 11:16:38.712370,11,0,85,55,65.0,110.72,55.92,166.23,109.32,22.27,97.24,125.57,hard,1,8.94,12,0.0,7.27,3.8,7.47,8.6,7.44,3.86,1.0
P0925,6,metaphorical_relation,9,somewhat_common,4,8.35,"elements, animals, vehicles",2025-04-06 08:02:38.713482,8,3,42,28,67.5,107.15,61.22,153.43,107.48,21.16,92.25,117.94,hard,1,14.26,13,0.0,8.1,9.55,1.81,3.66,5.06,2.89,1.0
P0926,7,begins_with,2,rare,8,3.26,"countries, professions, elements",2025-04-05 21:19:38.714285,21,0,38,28,75.0,91.05,50.37,118.83,91.7,16.87,82.4,106.49,hard,2,14.74,10,0.0,8.66,8.99,1.54,6.09,5.78,1.79,1.38
P0927,4,synonym_groups,5,extremely_rare,12,5.68,"elements, emotions, fruits",2025-03-26 17:09:38.715041,17,0,61,35,57.5,123.61,65.65,200.97,121.48,27.33,105.58,142.83,hard,4,19.72,11,0.0,7.3,2.63,7.42,1.22,5.81,2.12,2.84
P0928,8,multiple_rules,10,uncommon,6,8.31,"vehicles, instruments, foods",2025-03-25 13:42:38.715958,13,0,37,22,60.0,153.41,71.41,223.3,147.02,35.19,126.24,173.99,hard,7,15.95,8,0.0,4.71,4.68,6.39,5.21,5.57,8.38,2.39
P0929,3,begins_with,2,extremely_rare,12,5.53,"animals, colors, vehicles",2025-03-23 01:58:38.716693,1,0,21,13,65.0,116.62,69.76,173.5,113.35,25.49,95.69,130.69,hard,2,14.91,4,0.0,8.33,9.29,2.03,3.78,5.16,9.72,1.49
P0930,6,syllable_count,4,somewhat_common,4,9.51,"colors, sports, vehicles",2025-03-27 02:05:38.717333,2,0,83,66,80.0,138.8,71.31,208.6,140.95,27.06,118.55,157.2,hard,3,12.13,7,0.0,2.62,6.76,4.62,7.8,5.33,8.65,1.5
P0931,3,contains_substring,4,very_common,1,7.05,"clothing, instruments, elements",2025-03-19 23:36:38.718464,23,0,27,23,87.5,104.69,60.31,149.36,106.77,22.49,88.82,118.53,hard,2,19.01,5,0.0,10.68,2.57,7.96,2.2,7.78,9.83,1.45
P0932,5,antonym_groups,6,rare,8,9.19,"sports, vehicles, furniture",2025-04-05 13:30:38.719117,13,0,88,57,65.0,135.74,58.13,202.33,134.69,31.0,114.57,158.43,hard,1,6.45,11,0.0,4.44,5.45,5.16,6.16,5.41,1.48,1.0
P0933,7,same_category,1,somewhat_common,4,7.25,"fruits, elements, animals",2025-04-02 18:01:38.720283,18,3,84,73,87.5,79.16,31.05,128.23,78.28,18.28,66.34,93.17,medium,2,8.26,21,0.0,8.75,6.07,5.4,1.25,6.24,7.1,1.81
P0934,10,compound_words,7,somewhat_common,4,3.87,"sports, body_parts, foods",2025-04-03 08:34:38.721455,8,2,66,47,72.5,100.39,48.59,140.88,100.56,19.27,87.46,112.23,hard,2,17.54,28,0.0,7.34,9.41,2.58,7.8,5.99,4.52,1.65
P0935,9,metaphorical_relation,9,rare,8,5.66,"elements, fruits, body_parts",2025-03-18 09:39:38.722465,9,0,89,51,57.5,141.49,62.36,194.29,145.21,30.06,118.48,165.64,hard,4,17.33,14,0.0,9.4,6.87,3.48,4.78,5.97,3.48,3.63
P0936,7,contains_substring,4,common,2,6.48,"emotions, clothing, countries",2025-04-09 22:53:38.723616,22,1,26,22,85.0,99.93,70.19,148.66,98.33,19.29,88.71,108.39,hard,2,5.64,18,0.0,8.34,4.8,6.45,3.57,6.85,2.18,1.14
P0937,6,letter_pattern,5,rare,8,9.42,"elements, foods, weather",2025-04-09 09:26:38.724272,9,1,78,52,67.5,122.17,60.64,181.61,124.41,25.0,102.66,139.27,hard,1,5.82,11,0.0,6.11,9.1,2.08,1.82,4.17,7.19,1.0
P0938,7,rhyming_words,7,common,2,4.59,"professions, foods, sports",2025-03-21 23:15:38.725332,23,0,28,21,77.5,125.41,79.31,170.5,130.73,24.18,110.36,137.8,hard,4,13.59,13,0.0,4.0,5.33,5.03,10.26,6.31,10.51,1.27
P0939,10,compound_words,7,extremely_rare,12,1.5,"professions, fruits, vehicles",2025-03-24 17:45:38.725950,17,3,96,50,52.5,100.85,50.93,163.09,97.08,22.47,85.47,117.14,hard,5,17.41,25,0.0,3.69,11.02,1.0,8.29,4.11,3.1,3.58
P0940,5,conceptual_relation,8,common,2,7.29,"sports, professions, instruments",2025-03-31 00:50:38.727265,0,1,26,19,75.0,106.76,59.71,145.04,108.42,21.46,89.81,122.2,hard,3,17.32,7,0.0,4.16,2.22,8.54,8.27,6.96,8.66,1.23
P0941,5,begins_with,2,extremely_rare,12,3.58,"foods, elements, weather",2025-04-01 13:34:38.727928,13,0,26,16,65.0,93.93,59.49,161.36,91.4,24.25,74.34,105.09,hard,1,6.71,13,0.0,7.11,2.66,8.14,9.79,7.83,8.98,1.0
P0942,7,contains_substring,4,rare,8,8.44,"clothing, fruits, foods",2025-04-09 09:00:38.728588,9,0,38,26,70.0,130.36,46.94,185.61,130.62,32.54,104.32,153.61,hard,2,5.45,12,0.0,10.65,1.91,9.12,8.54,9.04,10.3,1.62
P0943,5,metaphorical_relation,9,extremely_rare,12,7.06,"furniture, weather, instruments",2025-03-17 07:29:38.729356,7,2,60,30,50.0,117.77,42.53,184.63,112.16,25.84,101.53,138.26,hard,6,10.0,12,0.0,4.89,3.89,7.0,6.49,5.87,3.92,1.39
P0944,4,conceptual_relation,8,very_rare,10,3.48,"emotions, foods, elements",2025-03-24 22:08:38.730301,22,0,90,49,55.0,115.77,54.79,174.67,115.18,23.98,100.36,130.18,hard,4,7.6,4,0.0,7.58,10.57,1.12,8.57,5.42,5.98,2.52
P0945,4,syllable_count,4,very_rare,10,9.81,"animals, sports, countries",2025-03-17 20:06:38.731428,20,2,38,24,65.0,119.9,67.62,172.46,116.71,20.82,108.84,133.79,hard,2,8.03,10,0.0,10.46,7.42,3.3,8.8,7.19,8.29,1.97
P0946,4,same_category,1,rare,8,2.3,"sports, clothing, emotions",2025-03-23 22:24:38.732186,22,0,64,49,77.5,71.9,35.42,125.06,69.52,16.12,62.11,79.75,medium,2,16.23,9,0.0,5.17,5.14,5.38,3.03,5.32,4.35,1.82
P0947,7,conceptual_relation,8,very_common,1,6.71,"elements, body_parts, clothing",2025-03-14 17:00:38.733107,17,1,54,41,77.5,107.02,48.53,162.24,106.3,23.77,94.75,120.91,hard,2,19.85,10,0.0,10.55,4.97,6.06,11.01,8.74,4.21,1.81
P0948,7,begins_with,2,rare,8,2.22,"colors, furniture, animals",2025-03-31 00:46:38.733962,0,2,49,36,75.0,75.99,32.7,109.26,78.89,18.4,64.36,90.18,medium,2,6.41,20,0.0,9.54,4.26,7.24,5.62,7.66,3.67,1.71
P0949,5,same_category,1,somewhat_common,4,4.85,"instruments, weather, clothing",2025-03-26 09:54:38.734802,9,1,24,21,87.5,77.41,48.19,105.36,77.07,13.97,67.07,86.21,medium,2,18.91,11,0.0,1.93,5.7,4.53,2.48,4.19,3.13,1.48
P0950,5,letter_pattern,5,somewhat_common,4,2.4,"countries, professions, vehicles",2025-03-31 11:02:38.735432,11,0,34,26,77.5,74.75,42.64,127.02,73.41,18.26,61.07,83.85,medium,3,16.38,9,0.0,7.17,5.34,6.11,4.03,6.34,4.52,1.02
P0951,8,syllable_count,4,rare,8,8.87,"body_parts, colors, animals",2025-03-13 23:52:38.736126,23,3,40,28,70.0,113.31,80.24,150.89,112.95,18.45,100.92,121.65,hard,2,12.79,12,0.0,9.52,9.16,1.0,6.3,5.82,9.5,1.71
P0952,3,synonym_groups,5,common,2,4.1,"body_parts, clothing, foods",2025-04-09 09:37:38.736902,9,1,34,28,82.5,65.37,43.55,96.14,65.39,12.5,55.55,73.35,medium,2,8.6,5,0.0,1.03,8.48,1.8,5.96,3.69,5.55,1.85
P0953,8,rhyming_words,7,uncommon,6,8.51,"body_parts, countries, instruments",2025-03-26 10:15:38.737615,10,3,96,64,67.5,106.97,51.83,158.11,109.25,22.93,93.79,122.41,hard,2,12.71,24,0.0,5.73,3.39,7.48,11.88,7.69,3.14,1.83
P0954,8,anagrams,9,very_rare,10,8.56,"countries, emotions, professions",2025-04-03 14:05:38.738906,14,0,73,38,52.5,159.5,81.75,244.52,158.36,32.76,134.69,180.99,hard,3,10.26,18,0.0,6.49,8.28,2.06,3.35,4.28,8.92,1.35
P0955,5,same_category,1,extremely_rare,12,5.89,"weather, foods, animals",2025-03-11 18:07:38.739924,18,3,63,42,67.5,84.11,39.46,117.82,85.85,17.07,71.14,93.3,hard,2,10.66,10,0.0,3.46,6.41,4.55,9.31,5.62,7.36,1.27
P0956,6,compound_words,7,rare,8,2.44,"colors, clothing, vehicles",2025-04-05 20:56:38.740891,20,1,31,19,62.5,95.85,53.24,142.33,93.89,21.47,82.73,109.05,hard,5,15.9,6,0.0,3.75,6.76,5.06,5.12,4.92,1.1,1.87
P0957,9,compound_words,7,somewhat_common,4,3.67,"furniture, animals, professions",2025-03-31 15:36:38.741596,15,1,55,39,72.5,104.58,58.64,163.55,102.38,19.85,90.81,115.38,hard,1,18.36,22,0.0,7.77,7.47,4.31,3.02,5.68,7.32,1.0
P0958,10,metaphorical_relation,9,common,2,4.79,"animals, foods, body_parts",2025-04-09 10:58:38.742513,10,3,23,16,72.5,96.64,53.62,143.29,97.15,20.29,83.82,107.99,hard,2,19.73,12,0.0,9.86,8.28,2.52,8.99,6.96,10.17,1.07
P0959,10,begins_with,2,somewhat_common,4,8.62,"instruments, sports, furniture",2025-03-22 03:25:38.743158,3,1,83,70,85.0,139.74,79.5,204.91,140.01,26.46,120.78,159.46,hard,2,12.47,16,0.0,10.54,9.38,1.78,9.18,7.23,3.64,1.38
P0960,6,anagrams,9,somewhat_common,4,6.94,"furniture, vehicles, professions",2025-04-06 22:14:38.744279,22,3,22,14,67.5,99.81,42.86,171.4,94.77,27.46,78.64,119.21,hard,1,7.47,14,0.0,4.42,1.38,10.34,8.26,7.43,3.7,1.0
P0961,4,begins_with,2,somewhat_common,4,3.59,"fruits, clothing, furniture",2025-03-12 16:45:38.744878,16,0,71,60,85.0,74.43,41.87,118.48,75.33,15.21,63.88,88.34,medium,1,9.46,8,0.0,8.4,4.95,5.81,8.09,7.58,4.07,1.0
P0962,3,metaphorical_relation,9,rare,8,7.33,"vehicles, sports, elements",2025-03-24 15:24:38.745868,15,1,51,29,57.5,112.94,67.14,150.76,113.59,20.03,102.33,126.03,hard,2,10.09,4,0.0,9.92,9.85,1.0,7.35,5.89,7.28,1.55
P0963,3,conceptual_relation,8,extremely_rare,12,9.36,"weather, sports, animals",2025-03-15 09:21:38.746743,9,2,48,24,50.0,110.5,50.58,184.76,103.78,30.03,91.52,127.04,hard,1,11.56,5,0.0,6.06,8.83,2.54,8.67,5.31,3.33,1.0
P0964,4,contains_substring,4,very_common,1,9.56,"body_parts, countries, fruits",2025-03-21 18:27:38.747619,18,1,56,49,87.5,97.36,56.48,143.54,95.18,21.08,84.83,109.69,hard,1,14.22,4,0.0,7.29,2.75,9.22,1.01,6.91,9.71,1.0
P0965,9,syllable_count,4,very_rare,10,3.53,"professions, furniture, foods",2025-04-09 03:52:38.748540,3,3,31,20,65.0,106.9,72.01,148.85,103.56,19.29,96.75,116.14,hard,1,7.06,15,0.0,5.53,7.59,2.95,4.51,4.75,5.34,1.0
P0966,6,letter_pattern,5,extremely_rare,12,5.23,"emotions, countries, colors",2025-03-20 22:19:38.749241,22,3,86,49,57.5,96.48,46.7,136.62,99.34,19.19,83.68,108.39,hard,2,15.11,13,0.0,8.09,1.36,10.61,2.75,7.31,1.96,1.47
P0967,4,ends_with,3,extremely_rare,12,8.16,"emotions, colors, foods",2025-03-27 09:58:38.750453,9,0,34,21,62.5,121.39,74.13,187.48,122.08,23.38,106.69,135.66,hard,1,6.64,11,0.0,7.38,4.57,6.91,8.22,7.18,9.74,1.0
P0968,8,synonym_groups,5,common,2,5.88,"weather, emotions, body_parts",2025-03-13 10:42:38.751188,10,3,27,22,82.5,79.14,53.41,107.48,77.59,13.28,70.34,86.19,medium,1,14.77,20,0.0,4.85,3.93,7.9,7.09,6.89,3.66,1.0
P0969,7,multiple_rules,10,somewhat_common,4,3.96,"furniture, foods, emotions",2025-03-16 11:24:38.751826,11,0,91,59,65.0,114.88,60.32,174.59,116.14,24.63,95.55,131.56,hard,7,12.48,20,0.0,4.32,9.97,1.09,9.95,4.91,5.84,5.69
P0970,9,letter_pattern,5,somewhat_common,4,7.61,"weather, fruits, professions",2025-03-20 10:39:38.753011,10,1,78,60,77.5,118.28,67.85,176.05,119.18,22.5,103.35,131.97,hard,3,15.94,11,0.0,5.57,1.47,9.44,6.79,7.41,4.07,1.33
P0971,5,homophones,6,somewhat_common,4,8.98,"furniture, professions, weather",2025-03-16 09:31:38.754113,9,1,25,18,75.0,114.97,73.56,152.69,110.6,19.58,100.77,127.76,hard,4,19.37,11,0.0,7.0,8.36,2.81,7.52,5.95,2.55,1.24
P0972,10,conceptual_relation,8,common,2,9.48,"instruments, weather, vehicles",2025-04-02 09:10:38.754733,9,0,31,23,75.0,156.0,93.73,227.38,154.33,31.11,131.42,176.85,hard,1,12.02,13,0.0,1.6,2.72,8.9,3.15,5.28,3.1,1.0
P0973,3,rhyming_words,7,rare,8,7.48,"sports, countries, weather",2025-04-05 00:57:38.755429,0,2,20,12,62.5,96.28,57.16,148.36,92.84,19.72,84.08,104.98,hard,4,16.85,7,0.0,9.43,7.08,3.79,6.41,6.5,1.01,1.97
P0974,8,ends_with,3,rare,8,2.14,"sports, clothing, instruments",2025-03-20 03:36:38.756023,3,3,31,22,72.5,88.01,52.0,129.74,85.66,19.97,68.3,102.62,hard,2,13.61,18,0.0,6.8,3.59,8.18,4.86,6.91,10.39,1.05
P0975,9,ends_with,3,extremely_rare,12,3.5,"instruments, animals, elements",2025-03-17 19:40:38.756704,19,1,23,14,62.5,112.63,59.98,189.25,113.09,26.07,98.57,125.99,hard,1,19.29,21,0.0,7.21,9.52,2.31,5.89,5.28,2.99,1.0
P0976,9,rhyming_words,7,very_rare,10,4.13,"elements, instruments, emotions",2025-03-16 17:42:38.757327,17,1,70,40,57.5,124.37,83.32,195.23,124.71,24.64,107.99,135.28,hard,4,18.98,25,0.0,6.08,10.5,1.0,9.35,5.14,8.22,2.82
P0977,6,antonym_groups,6,uncommon,6,2.35,"fruits, sports, body_parts",2025-03-22 20:57:38.758322,20,3,33,23,70.0,76.37,45.62,107.28,78.54,13.85,67.37,84.72,medium,4,16.87,8,0.0,11.12,2.36,8.58,7.64,8.84,10.07,1.29
P0978,10,contains_substring,4,common,2,4.47,"fruits, elements, vehicles",2025-03-29 17:35:38.759030,17,0,63,53,85.0,107.99,52.18,160.73,103.87,23.71,92.93,126.11,hard,2,15.07,30,0.0,9.34,5.77,4.75,1.0,6.13,2.09,1.74
P0979,7,compound_words,7,very_common,1,6.26,"clothing, colors, furniture",2025-03-14 05:25:38.759945,5,2,58,46,80.0,101.64,56.95,154.51,101.45,23.08,85.91,118.3,hard,4,8.33,13,0.0,11.71,4.69,6.33,11.87,9.39,10.27,3.65
P0980,3,syllable_count,4,very_common,1,6.96,"weather, instruments, elements",2025-03-31 22:05:38.760868,22,0,42,36,87.5,91.68,52.19,139.71,92.46,18.47,77.6,104.44,hard,3,10.85,7,0.0,5.53,7.87,2.42,7.68,5.67,10.35,1.72
P0981,5,antonym_groups,6,very_rare,10,4.57,"professions, furniture, elements",2025-03-26 02:47:38.761653,2,1,53,31,60.0,120.51,50.95,198.3,122.09,29.46,100.85,144.38,hard,4,8.21,6,0.0,7.74,8.87,1.86,5.8,5.24,4.63,1.32
P0982,8,ends_with,3,very_common,1,5.53,"countries, foods, sports",2025-04-09 03:19:38.762515,3,2,89,80,90.0,92.22,42.7,155.77,90.48,19.93,79.02,105.78,hard,2,12.98,17,0.0,8.99,5.08,6.45,4.69,7.37,2.45,1.06
P0983,10,conceptual_relation,8,extremely_rare,12,3.22,"professions, foods, sports",2025-03-25 16:53:38.763706,16,1,59,29,50.0,132.88,78.88,208.58,137.21,27.89,116.23,148.56,hard,5,18.39,17,0.0,7.42,1.91,9.33,9.72,7.97,6.87,1.53
P0984,10,antonym_groups,6,very_rare,10,8.81,"vehicles, body_parts, furniture",2025-03-17 05:14:38.764618,5,3,27,16,60.0,138.79,88.69,210.95,137.69,26.57,119.97,146.37,hard,4,17.46,23,0.0,9.68,8.12,3.66,9.28,7.06,7.66,2.0
P0985,10,anagrams,9,very_common,1,8.16,"vehicles, instruments, furniture",2025-04-08 01:22:38.765294,1,2,21,15,75.0,137.45,97.29,186.44,134.72,25.81,122.57,157.98,hard,4,7.79,14,0.0,7.67,4.86,5.56,7.27,6.92,9.55,1.51
